OrderId,Email,Name,FirstName,LastName,Address1,City,State,Zip,DOB,OrderDate,Total
240195262,4u4kae.94ff6ye@gmail.com,Theresa Lease,Theresa,Lease,1534 Thompson Drive,coon Rapids,Minnesota,55433,,3/23/2015 17:08,458.2
240235780,kpyekyhah3ye4@yahoo.com,Laura Walker,Laura,Walker,2428 Elk Street,Richmond,Virginia,23223,,3/23/2015 16:18,253.5
240172709,kpyekyhah3ye4@yahoo.com,Laura Walker,Laura,Walker,2428 Elk Street,Richmond,Virginia,23223,,3/23/2015 16:00,267.5
240241496,yflylykk@hotmail.com,Sofia Flynn,Sofia,Flynn,1301 Jewell Road,High Point,North Carolina,27262,,3/23/2015 12:06,184.6
240188935,3ehaylyovk4a@yahoo.com,Poppy Hooper,Poppy,Hooper,3137 Giraffe Hill Drive,New York,New York,10021,,3/23/2015 11:51,44
240219069,vyaa5bb0@yahoo.com,Jose Winston,Jose,Winston,4541 Coventry Court,Bowie,Maryland,20716,,3/22/2015 23:49,467
240213389,hyu4ey52@gmail.com,Clifton Salisbury,Clifton,Salisbury,914 Kelly Street,Fridley,Minnesota,55432,,3/22/2015 22:53,268.5
240188619,9o3vvyeakrq@gmail.com,Michelle Moench,Michelle,Moench,3405 Burning Memory Lane,Windsor Mill,Maryland,21244,,3/22/2015 21:39,274
240177239,1yo6yk44vy@gmail.com,Logan Akehurst,Logan,Akehurst,3078 Meadowbrook Mall Road,EDMOND,Oklahoma,73012,,3/22/2015 20:58,578
240137715,hpeeyfy6f@gmail.com,Christian Gaertner,Christian,Gaertner,1309 Monroe Avenue,Providence,Rhode Island,2909,,3/22/2015 14:32,393
240179316,c611kp8hb2@yahoo.com,Alvin Godsey,Alvin,Godsey,1 Flint Street,Garner,North Carolina,27529,,3/22/2015 18:33,443
240151214,kkjgjj@aol.com,Dionne Hand,Dionne,Hand,919 Ritter Street,Virginia Beach,Virginia,23456,,3/21/2015 12:22,292
240125385,e373_qbjg@yahoo.com,Shannon Woodward,Shannon,Woodward,1252 Fannie Street,Auburn,Alabama,36830,,3/21/2015 10:32,257.5
240059204,6zpfly98kkf@gmail.com,Jonathan Lockhart,Jonathan,Lockhart,2425 Red Dog Road,silver spring,Maryland,20904,,3/20/2015 19:06,250.5
240093174,1oafvyko44hqgxg@yahoo.com,Joel Hussain,Joel,Hussain,4634 Arthur Avenue,Victorville,California,92392,,3/20/2015 18:58,515.07
240117642,94o4ykyml5@sbcglobal.net,Yvonne Payne,Yvonne,Payne,348 Smithfield Avenue,Vallejo,California,94591,,3/20/2015 10:32,292
240029262,74akyyr@yahoo.com,Emma Freeman,Emma,Freeman,2550 Round Table Drive,Atlanta,Georgia,30331,,3/20/2015 9:51,374
240104398,ufyevpf5iq@gmail.com,Susan Curtis,Susan,Curtis,445 Duke Lane,Ocala,Florida,34474,,3/20/2015 4:26,90
240074119,rlyoo3fz8a@bellsouth.net,Mollie Foster,Mollie,Foster,2400 Hornor Avenue,Memphis,Tennessee,38125,,3/20/2015 8:16,529.5
240038552,1lyok3ey9ae86@yahoo.com,Lauren Roach,Lauren,Roach,3853 Midway Road,Winterville,North Carolina,28590,,3/19/2015 17:12,270.5
240080459,ls84e86@outlook.com,Harry Bentley,Harry,Bentley,1140 Benedum Drive,ALDIE,Virginia,20105,,3/19/2015 15:32,222.5
240045768,zmyohi5@gmail.com,Sofia McDonald,Sofia,McDonald,1430 Colony Street,Charlotte,North Carolina,28273,,3/19/2015 12:40,358
239985957,hry17fqgxg@gmail.com,Randy Slinkard,Randy,Slinkard,4881 Elm Drive,Columbus,Ohio,43231,,3/18/2015 20:51,347
240038500,1l4o3fl63kpu4@gmail.com,Isabel Pearson,Isabel,Pearson,3656 Locust Court,INGLEWOOD,California,90302,,3/18/2015 19:16,1081.15
240008108,lpkk4a.f63vl@hotmail.com,Wesley McConnell,Wesley,McConnell,1003 Meadow Drive,Edina,Minnesota,55410,,3/18/2015 14:04,487
239943407,e31pk44o3fvl4e4@gmail.com,Taylor Watson,Taylor,Watson,3348 Burning Memory Lane,Brentwood,New York,11717,,3/18/2015 14:32,359
239954100,1yvl4o3e4kpu4r4f8f@yahoo.com,David Glenn,David,Glenn,2313 Flint Street,Rialto,California,92376,,3/18/2015 12:31,353.7
239934283,flye4s8yo44f4q@gmail.com,Hudson Taber,Hudson,Taber,1531 Kerry Way,Bronx,New York,10456,,3/18/2015 10:25,647.5
239946116,f4zyoe4ot@yahoo.com,Spencer Brooks,Spencer,Brooks,2574 Edwards Street,Houston,Texas,77021,,3/18/2015 4:04,379
239969581,hp1op8ehfdkpm@gmail.com,Sophia Madirazza,Sophia,Madirazza,4823 Ross Street,Baker,Louisiana,70714,,3/18/2015 2:55,576
239991857,yflkaemayvv@yahoo.com,Richard Southworth,Richard,Southworth,1875 Walnut Drive,powder springs,Georgia,30127,,3/17/2015 22:45,333.5
239986906,6f.m3khpe@yahoo.com,Alica Briggs,Alica,Briggs,4935 Hill Haven Drive,Richton Park,Illinois,60471,,3/17/2015 22:39,456
240000792,y6p66aho4y@aol.com,Bethany Godfrey,Bethany,Godfrey,3342 Woodland Drive,Newburgh,New York,12550,,3/17/2015 19:50,205.5
239911515,4k3wy94vl_fc4yofgg@yahoo.com,Lola Black,Lola,Black,4487 Tenmile,Katy,Texas,77494,,3/17/2015 18:30,455
239951608,yo3e.9oyl6y@yahoo.com,Caroline Parks,Caroline,Parks,3790 Holly Street,Irvine,California,92602,,3/17/2015 17:20,147.05
239991597,yo3e.9oyl6y@yahoo.com,Caroline Parks,Caroline,Parks,3790 Holly Street,Irvine,California,92602,,3/17/2015 17:09,81.7
239991928,f8ccpovbg@1shoppingcart.com,Jennifer Green,Jennifer,Green,3476 Laurel Lee,Beverly Hills,California,90210,,3/17/2015 15:59,55.7
239991195,631l4kk43fd3ofv@yahoo.com,Leo Raggatt,Leo,Raggatt,3695 Tuna Street,New York,New York,10027,,3/17/2015 15:45,23
239951328,1yvl4o3e4kpu4r4f8f@yahoo.com,David Glenn,David,Glenn,2313 Flint Street,Rialto,California,92376,,3/17/2015 15:48,391.7
239951732,6f1ykg5@gmail.com,Heike Mahler,Heike,Mahler,4070 Conaway Street,Broadlands,Virginia,20148,,3/17/2015 15:09,615
239925627,fv36552q@gmail.com,Melanie Klug,Melanie,Klug,1354 Lake Forest Drive,Baltimore,Maryland,21223,,3/17/2015 14:56,354
239881376,ho4y6f0bg@yahoo.com,Wendy Proulx,Wendy,Proulx,759 Mulberry Lane,Pittsburgh,Pennsylvania,15237,,3/16/2015 21:30,283
239861579,r4ee3d4o_f366pef@merck.com,Stephaine Cooley,Stephaine,Cooley,2099 Dale Avenue,Baltimore,Maryland,21208,,3/16/2015 13:26,573.5
239854155,11pvvpeb5@gmail.com,Matt Manning,Matt,Manning,4487 Daylene Drive,Southaven,Mississippi,38672,,3/15/2015 20:00,244.5
239895457,yflkaemayvv@yahoo.com,Richard Southworth,Richard,Southworth,1875 Walnut Drive,powder springs,Georgia,30127,,3/15/2015 22:55,394
239741326,y9yv4fqq2@gmail.com,Barbara Urner,Barbara,Urner,4532 Illinois Avenue,Bronx,New York,10461,,3/14/2015 11:51,270.5
239707635,s8z44ey@yahoo.com,Philipp Kruger,Philipp,Kruger,3480 Black Stallion Road,Anchorage,Alaska,99501,,3/13/2015 17:05,596.5
239792561,dykz4ye@gmail.com,Rufus Humphries,Rufus,Humphries,2937 John Avenue,clinton,Mississippi,39056,,3/13/2015 16:39,19
239776788,flpzye@northwestplanthealthcare.com,Jayden Lynas,Jayden,Lynas,4624 Lena Lane,Federal Way,Washington,98003,,3/13/2015 15:35,222.5
239751403,94o4ykyml5@sbcglobal.net,Yvonne Payne,Yvonne,Payne,348 Smithfield Avenue,Vallejo,California,94591,,3/13/2015 15:18,222.5
239758941,kyvo3fly.61u4a@gmail.com,Dora Williams,Dora,Williams,784 Cliffside Drive,KENNESAW,Georgia,30152-6566,,3/13/2015 18:34,723.5
239701943,km3kk3y6f@aldine.k12.tx.us,Peter Beyer,Peter,Beyer,1259 Frederick Street,humble,Texas,77396,,3/13/2015 13:00,227.5
239689436,y9yv4fqq2@gmail.com,Barbara Urner,Barbara,Urner,4532 Illinois Avenue,Bronx,New York,10461,,3/13/2015 7:53,504
239662556,419ykktx0b0@yahoo.com,Karl Shaw,Karl,Shaw,4549 Sigley Road,Chattanooga,Tennessee,37421,,3/13/2015 4:28,430
239694186,zpph3494yoqb@gmail.com,Erin O'Sullivan,Erin,O'Sullivan,1022 Ruckman Road,Dolton,Illinois,60419,,3/12/2015 19:33,214.5
239745039,e6yv8o3q55x@gmail.com,Priscilla Johnson,Priscilla,Johnson,4550 Romines Mill Road,BROOKLYN,New York,11213,,3/12/2015 19:32,175.5
239715357,kae4vv49yeepm@hotmail.com,Elizabeth Hussain,Elizabeth,Hussain,3050 Sherman Street,Pompano Beach ,Florida,33060,,3/12/2015 16:05,286.5
239704938,vo4ey_xx@yahoo.com,Andrea Schwab,Andrea,Schwab,969 Berkshire Circle,Battlefield,Missouri,65619,,3/13/2015 14:42,448
239733508,yeo43h@iun.edu,Norma Radford,Norma,Radford,1407 Pursglove Court,Merrillville,Indiana,46410,,3/12/2015 16:42,392
239705345,1yehyk4ax5g@yahoo.com,Shirley Medford,Shirley,Medford,838 Highland Drive,Old Greenwich,Connecticut,6870,,3/12/2015 14:59,566
239717621,6of1ppc4ot5x@yahoo.com,Freddie Spencer,Freddie,Spencer,97 Myra Street,Deltona,Florida,32738,,3/12/2015 11:49,252
239659116,1lyok4e4.fl4o6ye@ymail.com,Megan Gough,Megan,Gough,2428 Rebecca Street,Concord,California,94518-2538,,3/12/2015 2:32,611.36
239626294,1aevl3y_h_hyu3f@yahoo.com,Flynn Burges,Flynn,Burges,2900 Pretty View Lane,detroit,Michigan,48213,,3/11/2015 23:28,453
239645399,l8ev1o4m58@aol.com,Kerstin Fink,Kerstin,Fink,2680 Windy Ridge Road,Highlands Ranch,Colorado,80130,,3/11/2015 21:55,240.5
239700550,ho4y6f0bg@yahoo.com,Wendy Proulx,Wendy,Proulx,759 Mulberry Lane,Pittsburgh,Pennsylvania,15237,,3/11/2015 20:32,201
239659602,f4oylryeey@gmail.com,Dylan Alleyne,Dylan,Alleyne,3938 College View,Titusville,Florida,32780,,3/11/2015 20:24,431
239614232,1yo64eof@bu.edu,Hunter Chamberlin,Hunter,Chamberlin,3555 Marshville Road,Holbrook,Massachusetts,2343,,3/11/2015 18:54,486
239675824,1kyavpedye1a@gmail.com,Joanne Garcia,Joanne,Garcia,1391 Koontz Lane,RIVERSIDE,California,92504,,3/11/2015 15:09,222.16
239608644,flymev4kklyoo3f@ymail.com,Jessika Nagel,Jessika,Nagel,4375 Romrog Way,davidson,North Carolina,28036,,3/11/2015 10:39,224.5
239638143,v3yoyr5bbq@yahoo.com,Angeline Howard,Angeline,Howard,3212 Hope Street,Chicago,Illinois,60649,,3/11/2015 9:14,286.5
239612914,1po3_hpkk4vv4_c44k4@yahoo.com,Martina Bayer,Martina,Bayer,4946 Polk Street,Nashua,New Hampshire,3064,,3/11/2015 1:23,596
239634256,h98kkp17biq5@yahoo.com,Isla Gairdner,Isla,Gairdner,3319 Saint Marys Avenue,Belleville,Illinois,62224,,3/11/2015 1:20,170.5
239643879,97kqg2t@ymail.com,Robert Shockley,Robert,Shockley,629 Gore Street,Winton,North Carolina,27986,,3/10/2015 21:07,275.5
239628402,y994ay994ajx@yahoo.com,Mario Gärtner,Mario,Gärtner,4478 Worthington Drive,Hayward,California,94541,,3/10/2015 16:45,246.29
239576746,zoy134rkp@aol.com,George Bertie,George,Bertie,4861 Wiseman Street,Durham,North Carolina,27703-8189,,3/10/2015 11:26,343
239577568,9o3vve494ee4vv@gmail.com,Gregory McGraw,Gregory,McGraw,3659 Massachusetts Avenue,San Antonio,Texas,78253,,3/10/2015 11:23,286
239551315,l3kky252@outlook.com,Mary Wood,Mary,Wood,1430 Morningview Lane,Atlanta,Georgia,30349,,3/9/2015 21:21,214.5
239520353,fl4oz39qqb@gmail.com,Tyson Drew,Tyson,Drew,2850 Cambridge Place,WESTBURY,New York,11590,,3/9/2015 18:36,493
239560511,6w98o74vlq2@yahoo.com,Brock Wemyss,Brock,Wemyss,1577 Kelley Road,euclid,Ohio,44123,,3/9/2015 20:50,275.5
239537074,o4eh4oh5i@hotmail.com,Francis Williams,Francis,Williams,1378 Cedarstone Drive,Goose Creek,South Carolina,29445,,3/9/2015 19:10,616
239579249,z4e3141lyk4@gmail.com,Kevin Baumgaertner,Kevin,Baumgaertner,2237 Frederick Street,Clarkston,Georgia,30021,,3/9/2015 15:39,226.5
239567864,ho3ey73yooy@gmail.com,Phoebe Horne,Phoebe,Horne,295 Red Dog Road,Miami,Florida,33162,,3/9/2015 13:13,282.5
239521123,fvyvk4o7df@aol.com,Joann Flanagan,Joann,Flanagan,1097 Brownton Road,Chambersburg,Pennsylvania,17202,,3/9/2015 9:47,332
239535856,6of1ppc4ot5x@yahoo.com,Freddie Spencer,Freddie,Spencer,97 Myra Street,Deltona,Florida,32738,,3/9/2015 8:20,423
239491044,vv8oe4o552@gmail.com,Ellis Haynes,Ellis,Haynes,523 Kessla Way,Aurora,Illinois,60504,,3/8/2015 19:30,24
239536251,opfyeey_0_o4yk@yahoo.com,Mason Spain,Mason,Spain,3637 Brown Avenue,toms river,New Jersey,8757,,3/8/2015 16:49,43
239464612,v3ddyea_6yofl5bbj@yahoo.com,Connor Whitehead,Connor,Whitehead,3871 Highland View Drive,Somerset,New York,8873,,3/7/2015 19:08,477
239487922,fdoyzpfp@aol.com,Zak Thornton,Zak,Thornton,3301 Richards Avenue,union city ,California,94587,,3/7/2015 16:57,277.29
239439848,ky694ovky8o34qt@gmail.com,Janet Bourgeois,Janet,Bourgeois,414 Elliott Street,West Palm Beach,Florida,33412,,3/7/2015 12:26,262.5
239375910,yee34ez4ep@aol.com,Mindy Carney,Mindy,Carney,2229 Mahlon Street,Arroyo Grande,California,93420,,3/6/2015 16:19,100.7
239374701,64y.dpfv4o@yahoo.com,Micah Andrew,Micah,Andrew,4990 Cerullo Road,Charlotte,North Carolina,28206,,3/6/2015 15:59,305.5
239450454,yzyoo4vvj5j@gmail.com,Lucy Bardon,Lucy,Bardon,1899 Oliver Street,Cedar Park,Texas,78613,,3/6/2015 15:36,389
239413568,7fkpm4oa@hotmail.com,Joanna Brophy,Joanna,Brophy,3831 Holly Street,Laurel,Maryland,20724,,3/6/2015 17:10,510.5
239390076,631la.4h5bbg@yahoo.com,Terrance Hensler,Terrance,Hensler,2693 Godfrey Street,Independence,Missouri,64056,,3/6/2015 15:19,450
239396666,vo4e3414.lpovpe@yahoo.com,Leroy Tester,Leroy,Tester,1303 Valley Lane,Grandview,Missouri,64030,,3/6/2015 13:25,676.5
239444137,k9ky17qggg@hotmail.com,Patricia Alonzo,Patricia,Alonzo,1532 Cambridge Court,Middletown,Delaware,19709,,3/6/2015 13:08,265.5
239368209,kyupeayk4m3fqj5b@gmail.com,Quinton Ley,Quinton,Ley,1617 Washington Street,Philadelphila,Pennsylvania,19140,,3/6/2015 12:14,282.5
239391194,74eay61z44gg@yahoo.com,Stefanie Fried,Stefanie,Fried,3 Providence Lane,Ardmore,Oklahoma,73401,,3/6/2015 12:07,363
239365850,fco3e7k4fvm3e7k4f@hotmail.com,Kai O'Connor,Kai,O'Connor,785 West Fork Street,COMPTON,California,90222,,3/6/2015 8:29,89.7
239401306,e8o4kkafq0@hotmail.com,Julian Parish,Julian,Parish,2432 Wood Street,Riverview,Florida,33578-2812,,3/6/2015 8:08,251.5
239414445,463k3y.69pe8@yahoo.com,Carol Wilder,Carol,Wilder,2734 Willow Greene Drive,Herndon,Virginia,20171,,3/5/2015 23:46,255
239384423,hm3kh3n@aol.com,Daniela Bauer,Daniela,Bauer,3058 Sumner Street,Dry Fork,Virginia,24549,,3/5/2015 19:02,511.3
239373513,d4k313ymyfl3ezvpextb@yahoo.com,Douglas Solis,Douglas,Solis,3728 Simons Hollow Road,Charlotte,North Carolina,28270,,3/5/2015 17:32,232.1
239367869,h3yee4h8ee3ez@yahoo.com,Lisa Wannemaker,Lisa,Wannemaker,1560 Elk Avenue,Yonkers,New York,10705,,3/5/2015 16:12,423
239328518,463ka.yee4t@yahoo.com,Phillip Elliott,Phillip,Elliott,3059 Rogers Street,Hammonton,New Jersey,8037,,3/5/2015 13:14,208.6
239368239,k4vpo44@gmail.com,Robert Jones,Robert,Jones,3129 Echo Lane,Chesapeake,Virginia,23321,,3/5/2015 12:39,433
239335300,yo1l39ykh.fl4k9a.fy@gmail.com,Ellis Ashton,Ellis,Ashton,1024 Hurry Street,Arlington,Texas,76011,,3/5/2015 12:36,270.5
239365508,fry64f2iiq@yahoo.com,Lily Burton,Lily,Burton,2029 Franklin Street,brooklyn,New York,11224,,3/5/2015 11:35,431
239320590,kpu4f4kdj5@gmail.com,Steven Laughter,Steven,Laughter,1506 Ridenour Street,LOS ANGELES,California,90018,,3/5/2015 1:27,573.08
239328651,aye4kaf.1ykwyhp@gmail.com,David McClelland,David,McClelland,2693 Birch  Street,Austin,Texas,78746,,3/4/2015 22:46,317.5
239284870,fk36hpzz3yevf@gmail.com,Leonard Barry,Leonard,Barry,1847 Ashford Drive,Albany,New York,12208,,3/4/2015 21:30,562
239288693,f3y19o44e@gmail.com,Audrey Kelly,Audrey,Kelly,3786 Wexford Way,Blue Bell,Pennsylvania,19422,,3/4/2015 19:57,357
239263816,7y6347y_ly3ofvpe@hotmail.com,Alyssa Benjamin,Alyssa,Benjamin,420 Turkey Pen Road,Sacramento,California,95829,,3/4/2015 19:54,281.29
239296701,hpkka.d34khf@yandex.com,Elizabeth Hernandez,Elizabeth,Hernandez,4208 Brooke Street,CENTERVILLE,Florida,32317,,3/4/2015 19:26,349
239272964,e44kary1s84k3e4jq@yahoo.com,Barbara Abrams,Barbara,Abrams,1768 Trainer Avenue,Memphis,Tennessee,38125,,3/4/2015 17:46,286.5
239288355,14k13y1e@gmail.com,Kayleigh Benson,Kayleigh,Benson,4816 Oakridge Lane,Bronx,New York,10467,,3/4/2015 16:32,44
239302227,vh4kye4a@ctwintlministry.org,Stefanie Waechter,Stefanie,Waechter,1171 Argonne Street,Aurora,Illinois,60503,,3/4/2015 13:34,513
239249107,yk4n3fhmo3zlv@yahoo.com,Kristin Fleischer,Kristin,Fleischer,4010 Marcus Street,vallejo,California,94590,,3/4/2015 12:04,502.32
239282978,u4e8ffl4kvpe@yahoo.com,Valerie Shaw,Valerie,Shaw,4386 Simpson Street,Frankfort,Illinois,60423,,3/4/2015 10:32,223
239271950,o.v.l4eh4ofpe5@gmail.com,Alexander Rice,Alexander,Rice,1335 B Street,Stafford ,Virginia,22554,,3/4/2015 10:31,243.5
239315624,hr9opp7kaeb2@yahoo.com,Jenna Garza,Jenna,Garza,857 Lawman Avenue,grand prairie,Texas,75052,,3/4/2015 17:48,443
239301377,flye3314cl3kk3cf@gmail.com,Thomas Connor,Thomas,Connor,2423 Robinson Court,bronx,New York,10473,,3/4/2015 6:00,758
239313022,yk4n3fhmo3zlv@yahoo.com,Kristin Fleischer,Kristin,Fleischer,4010 Marcus Street,vallejo,California,94590,,3/4/2015 1:44,211.16
239284439,h49yeelyo@yahoo.com,Naomi May,Naomi,May,3779 Ripple Street,Yeadon,Pennsylvania,19050,,3/3/2015 20:21,360
239270900,h8eeuye3vy@yahoo.com,Margaret Thomas,Margaret,Thomas,4479 Bombardier Way,Georgia,Guam,30281,,3/3/2015 18:43,474
239212102,6pozye1kyo7tbi@gmail.com,Charles Craft,Charles,Craft,3204 Birch  Street,Memphis,Tennessee,38115,,3/3/2015 18:13,437
239218506,kyha6ppo45bbg@gmail.con,Ellen Sylvester,Ellen,Sylvester,2621 Davisson Street,Cary,North Carolina,27511,,3/3/2015 16:06,458
239222831,z3f4kk41yk3bb@gmail.com,Shanna Cash,Shanna,Cash,1655 Apple Lane,houston,Texas,77081,,3/3/2015 15:49,418.2
239271715,z4pbj@comcast.net,Shannon Gentry,Shannon,Gentry,2048 Grand Avenue,Salem,Oregon,97305,,3/3/2015 13:41,448
239265408,4u4kae.94ff6ye@gmail.com,Theresa Lease,Theresa,Lease,1534 Thompson Drive,coon Rapids,Minnesota,55433,,3/3/2015 12:08,60
239250829,ole4vvy@aol.com,Randall Smith,Randall,Smith,142 Cost Avenue,Abilene,Texas,79605,,3/3/2015 12:00,404
239246043,k3wy6yofj@gmail.com,Jürgen Werfel,Jürgen,Werfel,2977 Metz Lane,Flushing,New York,11358,,3/3/2015 11:22,508
239172796,ryu3y9poh4y8n@gmail.com,Brigitte Eggers,Brigitte,Eggers,3763 Sardis Station,Novato,California,94945,,3/2/2015 23:42,1374.19
239207213,3es83fv3u4q0@gmail.com,Candice Wilson,Candice,Wilson,284 Hampton Meadows,newport news,Virginia,23608,,3/2/2015 22:26,243.5
239186144,opop2ixq@ymail.com,Ruby Romilly,Ruby,Romilly,2797 Farland Street,Beaumont,Texas,77703,,3/2/2015 20:07,487
239159995,y99a73o7lp65@yahoo.com,Corey Reynolds,Corey,Reynolds,4032 Red Maple Drive,Conway,Arkansas,72034,,3/2/2015 16:26,415
239165866,631ykay1yov4o@yahoo.com,Victoria Campbell,Victoria,Campbell,1217 Forest Avenue,Clarksdale,Mississippi,38614,,3/2/2015 16:01,266.5
239185627,v3e37y.u4k4a@sbcglobal.net,Elizabeth Lee,Elizabeth,Lee,1749 Lightning Point Drive,Homewood,Illinois,60430,,3/2/2015 15:07,441
239204072,fdoyzpfpf@gmail.com,Zak Thornton,Zak,Thornton,3301 Richards Avenue,UNION CITY,California,94587,,3/2/2015 14:22,264.29
239217988,flpep93@comcast.net,Brianna Kurt,Brianna,Kurt,3841 Sycamore Lake Road,Country Club hills,Illinois,60478,,3/2/2015 13:13,206.5
239209258,zk4ee3fdy9k4@yahoo.com,Aaron Bradley,Aaron,Bradley,3239 Hoffman Avenue,Brooklyn,New York,11203,,3/2/2015 13:13,18
239179470,ky8ea@juno.com,John Everson,John,Everson,2945 Byrd Lane,Ewing,New Jersey,8618,,3/2/2015 12:50,419
239189832,1oafvyko44hqgxg@yahoo.com,Joel Hussain,Joel,Hussain,4634 Arthur Avenue,Victorville,California,92392,,3/2/2015 12:06,501.7
239176636,o4z3h8o5@gmail.com,Holly Negrete,Holly,Negrete,4512 West Street,Aninniston,Alabama,36206,,3/2/2015 12:07,322.2
239174098,yevp3e4vv4613evao4g@gmail.com,Christin Fenstermacher,Christin,Fenstermacher,1130 Oak Lane,Hanahan,South Carolina,29419,,3/2/2015 11:31,435
239166504,64vyflyo@executivetouchsalon.com,Donald Diggs,Donald,Diggs,1495 Old House Drive,East Hartford,Connecticut,6108,,3/2/2015 11:53,376
239143131,631ykay1yov4o@yahoo.com,Victoria Campbell,Victoria,Campbell,1217 Forest Avenue,Clarksdale,Mississippi,38614,,3/2/2015 9:44,195.5
239199585,yevp3e4vv4613evao4g@gmail.com,Christin Fenstermacher,Christin,Fenstermacher,1130 Oak Lane,Hanahan,South Carolina,29419,,3/2/2015 7:11,395
239144617,ryu3y9poh4y8n@gmail.com,Brigitte Eggers,Brigitte,Eggers,3763 Sardis Station,Novato,California,94945,,3/2/2015 5:55,1331.19
239186145,vozyoabq@gmail.com,Erik Fuchs,Erik,Fuchs,2603 Pretty View Lane,Leesville,South Carolina,29070,,3/1/2015 22:39,226.5
239186226,3edp@lash-a-lot.com,Richard Lopez,Richard,Lopez,1266 Cedar Lane,Mount Vernon,New York,10550,,3/1/2015 20:58,101
239189821,134oy.1l4ooa5qqj@yahoo.com,Leah Tindale,Leah,Tindale,4018 Duffy Street,aurora,Colorado,80012,,3/1/2015 16:57,728
239121705,m4ehadphe4ff@att.net,Anthony Martinovich,Anthony,Martinovich,924 Jenna Lane,schererville,Indiana,46375,,3/1/2015 16:00,257.5
239122600,a89aq5qg@msn.com,Chester Autrey,Chester,Autrey,3666 Scenicview Drive,Riverview,Florida,33578,,3/1/2015 14:25,308.5
239140902,7yvla1ij0@gmail.con,Carla McCracken,Carla,McCracken,4743 Bartlett Avenue,Leeds,Alabama,35094,,3/1/2015 13:42,461
239159328,hoy7yfvyov4o2j@gmail.com,William Chapman,William,Chapman,236 Payne Street,Wasco,California,93280,,3/1/2015 12:11,189.04
239108220,641l4kk4o@hotmail.com,Janet Soto,Janet,Soto,2048 Burwell Heights Road,ROUND ROCK,Texas,78681,,3/1/2015 13:34,267.5
238959151,134oy.1l4ooa5qqj@yahoo.com,Leah Tindale,Leah,Tindale,4018 Duffy Street,aurora,Colorado,80012,,3/1/2015 16:12,689
241884318,v7o44hqq@aol.com,Allen Lopez,Allen,Lopez,1300 Abia Martin Drive,louisville,Kentucky,40229,,4/30/2015 22:00,341.3
241950635,o4yk4fvc9@aol.com,Klaus Brandt,Klaus,Brandt,476 Illinois Avenue,Charlotte,North Carolina,28273,,4/30/2015 22:06,600.45
241889921,ymyvfpe2j@sbcglobal.net,Felix Oster,Felix,Oster,88 Kinney Street,Chicago,Illinois,60616,,4/30/2015 20:42,507.45
241868230,ky8ea@juno.com,John Everson,John,Everson,2945 Byrd Lane,Ewing,New Jersey,8618,,4/30/2015 18:19,218.15
241928577,3eep14ev6y6yq@yahoo.com,Latoya Hockett,Latoya,Hockett,2581 Perry Street,Brooklyn,New York,11207,,4/30/2015 18:29,409.3
241940605,f9op6d34khxi@gmail.com,Jerry Tovar,Jerry,Tovar,1457 Tetrick Road,Bronx,New York,10467,,4/30/2015 14:27,433.3
241874175,yez4ky73ez0t@yahoo.com,Lucas Gough,Lucas,Gough,2025 Murry Street,Selma,California,93662,,4/30/2015 14:23,225.45
241853260,1k3vvkrple@yahoo.com,Christopher Hitt,Christopher,Hitt,2031 Arrowood Drive,Kansas City,Missouri,64151,,4/30/2015 13:58,410.3
241882823,6yok4abibj@yahoo.com,Phillipp Bieber,Phillipp,Bieber,35 Roguski Road,Kenosha,Wisconsin,53142,,4/30/2015 13:16,444
241864344,kyvo4ffy.61u4a@gmail.com,Lee Sherrill,Lee,Sherrill,2411 Centennial Farm Road,Kennesaw,Georgia,30152,,4/30/2015 13:20,447
241927023,6poo3f.64k3ffyq5@yahoo.com,Miguel Smith,Miguel,Smith,2090 Hanover Street,Washington,District of Columbia,20004,,4/30/2015 11:19,347
241934847,re1kyha@gmail.com,Jolene Stout,Jolene,Stout,3151 Joseph Street,Norristown,Pennsylvania,19401,,4/30/2015 11:16,352
241867517,9r9ye7fi@yahoo.com,Margaret Garcia,Margaret,Garcia,329 Virgil Street,Wilmington,Delaware,19802,,4/30/2015 11:03,519.3
241893416,lyeeyl.63kkfqgqt@gmail.com,Qiana Nichols,Qiana,Nichols,2671 Broadway Avenue,Maineville,Ohio,45039,,4/30/2015 9:16,262
241839678,l671c4v4ot@yahoo.com,Kristina Zamora,Kristina,Zamora,1703 Levy Court,Kansas City,Missouri,64106,,4/29/2015 21:06,596
241787064,6ppxq2b@yahoo.com,Aidan King,Aidan,King,1073 Marie Street,FUQUAY-VARINA,North Carolina,27526,,4/29/2015 12:19,246.5
241866662,zo3d3vlbtb@yahoo.com,Katherine Neil,Katherine,Neil,2900 Cherry Tree Drive,Bolivar,Tennessee,38008,,4/29/2015 9:45,340
241804655,e31pk4m3kk3y6fb0@hotmail.com,Charlie Dunn,Charlie,Dunn,1630 Griffin Street,Phladelphia,Pennsylvania,19140,,4/29/2015 9:22,456
241821996,e31734vq@aol.com,Muhammad Barrett,Muhammad,Barrett,142 Lilac Lane,Jacksonville,Florida,32218,,4/29/2015 9:12,181.5
241762434,mlpfmlpyhf@sbcglobal.net,Charli McGrowdie,Charli,McGrowdie,4759 Alpha Avenue,Arlington Heights ,Idaho,60004,,4/28/2015 19:46,393
